env,variant,method,lambda,beta,seed,episode,sample_return,greedy_return,baseline
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,3,360,1.98046875,2.0,1.9381217593063622
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,3,380,1.94140625,2.0,1.9106303892347467
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,3,400,1.921875,2.0,1.940336135420467
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,1,0.59765625,2.0,0.005
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,20,0.75,2.0,0.20853203193308334
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,40,0.98828125,2.0,0.41161265528394425
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,60,1.19140625,2.0,0.6307298798855483
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,80,1.3984375,2.0,0.870393408194907
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,100,1.51171875,2.0,1.1215925716807822
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,120,1.55859375,2.0,1.236691374253972
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,140,1.71484375,2.0,1.4297569352708346
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,160,1.78515625,2.0,1.516228653207875
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,180,1.87890625,2.0,1.6316866983216247
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,200,1.90234375,2.0,1.7159978769125204
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,220,1.90234375,2.0,1.7565859186314268
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,240,1.8046875,2.0,1.7940305912747616
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,260,1.90234375,2.0,1.8624931807973475
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,280,1.94140625,2.0,1.8677617640581967
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,300,1.87890625,2.0,1.8924911397829183
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,320,1.921875,2.0,1.8876656122787743
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,340,1.9609375,2.0,1.9250046672550818
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,360,1.9609375,2.0,1.9329017024090698
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,380,1.94140625,2.0,1.916557182801128
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,4,400,1.9609375,2.0,1.9442929100523298
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,1,0.54296875,2.0,0.01
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,20,0.7421875,2.0,0.22291367917790836
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,40,0.89453125,2.0,0.3795386503477726
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,60,1.25,2.0,0.5077660726406712
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,80,1.296875,2.0,0.8431736860050821
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,100,1.62109375,2.0,1.0546855094190606
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,120,1.70703125,2.0,1.2711425191198094
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,140,1.65625,2.0,1.4126477491468021
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,160,1.76171875,2.0,1.582356064424654
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,180,1.765625,2.0,1.611387336843332
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,200,1.83984375,2.0,1.6459212682316307
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,220,1.921875,2.0,1.633085138690799
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,240,1.83984375,2.0,1.7148773477372594
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,260,1.87890625,2.0,1.7601498444214385
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,280,1.9609375,2.0,1.8398741241090528
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,300,1.90234375,2.0,1.8572560779333758
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,320,1.9609375,2.0,1.9047030197087336
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,340,1.8984375,2.0,1.9363789762733623
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,360,1.921875,2.0,1.9177280160428962
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,380,1.921875,2.0,1.9067746764875881
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,5,400,1.9609375,2.0,1.9160588925224984
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,1,0.66796875,2.0,0.04
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,20,0.7734375,2.0,0.2752686335131704
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,40,0.9453125,2.0,0.6032784001117973
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,60,1.23046875,2.0,0.719880793989071
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,80,1.39453125,2.0,0.8558978638952447
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,100,1.66015625,2.0,1.0704073120687267
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,120,1.84375,2.0,1.2571863175596647
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,140,1.78125,2.0,1.4432490532365143
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,160,1.90234375,2.0,1.5508263536956857
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,180,1.83984375,2.0,1.6154809737301938
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,200,1.84375,2.0,1.678120059152972
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,220,1.8828125,2.0,1.7404924674490956
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,240,1.921875,2.0,1.7828478044852678
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,260,1.94140625,2.0,1.8097483876256988
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,280,1.921875,2.0,1.8349198986712814
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,300,1.91796875,2.0,1.8504832867554195
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,320,1.9375,2.0,1.9001814503272974
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,340,1.91796875,2.0,1.9333603405094717
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,360,1.90234375,2.0,1.9374158890742657
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,380,1.95703125,2.0,1.958218348640775
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,6,400,1.8828125,2.0,1.9520879527107446
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,1,0.55078125,2.0,0.04
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,20,0.7265625,2.0,0.18178441294853825
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,40,0.78515625,2.0,0.32559297897208694
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,60,1.1171875,2.0,0.6256807921576987
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,80,1.26171875,2.0,0.8169030760736685
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,100,1.3828125,2.0,1.0670856688322792
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,120,1.69140625,2.0,1.2533637665787412
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,140,1.71875,2.0,1.3123495964476601
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,160,1.67578125,2.0,1.504270375108483
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,180,1.80078125,2.0,1.558002748181576
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,200,1.82421875,2.0,1.666619220021634
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,220,1.86328125,2.0,1.777432333656512
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,240,1.8203125,2.0,1.8043428476941588
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,260,1.90234375,2.0,1.8237205014697193
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,280,1.90234375,2.0,1.8388283773520058
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,300,1.9609375,2.0,1.868390539899495
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,320,1.921875,2.0,1.9121364752785195
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,340,1.9375,2.0,1.9196384721382707
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,360,1.90234375,2.0,1.9275089548402176
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,380,1.921875,2.0,1.931177580198282
delayed_lever,abs_lam0.50_beta0.75,acct,0.5,0.75,7,400,1.94140625,2.0,1.9319075443832978
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,1,0.57421875,2.0,0.01
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,20,0.67578125,2.0,0.18968551714135243
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,40,0.8984375,2.0,0.45201226282873147
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,60,1.2421875,2.0,0.6227547045262294
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,80,1.33203125,2.0,0.8132916434797349
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,100,1.49609375,2.0,1.047856004553392
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,120,1.296875,2.0,1.2993319195372142
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,140,1.6953125,2.0,1.3862872704634335
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,160,1.77734375,2.0,1.4621505196199045
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,180,1.74609375,2.0,1.559656843870119
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,200,1.78125,2.0,1.6019451925067543
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,220,1.8828125,2.0,1.6231308415835277
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,240,1.90234375,2.0,1.7066561013780133
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,260,1.78515625,2.0,1.7815632548942433
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,280,1.80078125,2.0,1.7956373573569229
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,300,1.94140625,2.0,1.8635658706425442
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,320,1.94140625,2.0,1.8290726680099574
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,340,1.9609375,2.0,1.8646184750080734
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,360,2.0,2.0,1.8922398314156024
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,380,1.9609375,2.0,1.887266204260867
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,0,400,1.9609375,2.0,1.900728019278344
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,1,0.5390625,2.0,0.005
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,20,0.78515625,2.0,0.26220285115911107
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,40,0.85546875,2.0,0.43541453041010103
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,60,1.14453125,2.0,0.672955119141496
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,80,1.32421875,2.0,0.7960208390904328
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,100,1.546875,2.0,1.0292186574844386
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,120,1.6328125,2.0,1.2656218758616065
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,140,1.62109375,2.0,1.399237015214536
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,160,1.71875,2.0,1.4717729285767844
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,180,1.62890625,2.0,1.5897763937469753
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,200,1.8046875,2.0,1.656642977822485
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,220,1.7578125,2.0,1.751931066299328
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,240,1.8984375,2.0,1.7935002086587306
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,260,1.94140625,2.0,1.7652071629625476
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,280,1.8828125,2.0,1.756730132618344
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,300,1.86328125,2.0,1.8375910972482017
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,320,1.90234375,2.0,1.8321922194907994
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,340,1.90234375,2.0,1.8879701880095283
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,360,1.921875,2.0,1.8415722458201267
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,380,1.8828125,2.0,1.8725292300310923
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,1,400,1.98046875,2.0,1.8510914164570165
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,1,0.55078125,2.0,0.01
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,20,0.78515625,2.0,0.2265643412337462
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,40,0.875,2.0,0.39761323571700136
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,60,1.0546875,2.0,0.5155136730066173
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,80,1.2265625,2.0,0.7262642656536499
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,100,1.2890625,2.0,1.0227613536237057
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,120,1.5,2.0,1.1627746013452465
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,140,1.62109375,2.0,1.253161805140852
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,160,1.66015625,2.0,1.3068420523099984
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,180,1.8203125,2.0,1.4944868687052515
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,200,1.765625,2.0,1.6190511761546111
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,220,1.74609375,2.0,1.66124473023661
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,240,1.94140625,2.0,1.7498342814319132
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,260,1.8828125,2.0,1.776033096703674
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,280,1.86328125,2.0,1.8042088343855256
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,300,1.9609375,2.0,1.8511933140217425
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,320,1.90234375,2.0,1.8558017761372043
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,340,1.83984375,2.0,1.8815860567146718
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,360,1.921875,2.0,1.9009276237270143
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,380,1.87890625,2.0,1.9338584918194346
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,2,400,1.9609375,2.0,1.9188471005099534
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,1,0.5703125,2.0,0.01
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,20,0.5546875,2.0,0.17302981661720915
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,40,0.82421875,2.0,0.3624904079726432
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,60,1.0,2.0,0.5500723164164004
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,80,1.37890625,2.0,0.6951614512071971
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,100,1.4609375,2.0,0.8806358451255729
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,120,1.390625,2.0,1.139348537518967
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,140,1.61328125,2.0,1.2848878285305123
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,160,1.80078125,2.0,1.4205545622557196
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,180,1.76171875,2.0,1.4680315568561995
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,200,1.77734375,2.0,1.5599434603871656
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,220,1.89453125,2.0,1.6489572591839676
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,240,1.8828125,2.0,1.7464155080729566
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,260,1.86328125,2.0,1.8062049716760404
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,280,1.87890625,2.0,1.810041994829678
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,300,1.8828125,2.0,1.8554494772950814
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,320,1.94140625,2.0,1.8466823529637204
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,340,1.921875,2.0,1.875497857106246
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,360,1.94140625,2.0,1.9168813769035384
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,380,1.921875,2.0,1.8794193250134974
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,3,400,1.90234375,2.0,1.9194993801394005
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,1,0.59765625,2.0,0.005
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,20,0.7421875,2.0,0.1792300319330834
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,40,0.91015625,2.0,0.3920504064955765
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,60,1.171875,2.0,0.6002915833775515
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,80,1.34375,2.0,0.8417847451081483
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,100,1.42578125,2.0,1.0798951802228065
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,120,1.53515625,2.0,1.2088538633152344
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,140,1.65625,2.0,1.3395519382704086
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,160,1.74609375,2.0,1.4338610185966465
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,180,1.859375,2.0,1.5766974088405579
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,200,1.90234375,2.0,1.6792865888938113
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,220,1.8046875,2.0,1.7143441259422234
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,240,1.7265625,2.0,1.740811349965479
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,260,1.82421875,2.0,1.8269635910485127
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,280,1.921875,2.0,1.8440419267086863
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,300,1.83984375,2.0,1.876655587279651
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,320,1.90234375,2.0,1.856249977137193
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,340,1.94140625,2.0,1.9040313387968129
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,360,1.91796875,2.0,1.9188997411360906
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,380,1.8828125,2.0,1.9072093618350814
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,4,400,1.90234375,2.0,1.938052230256858
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,1,0.54296875,2.0,0.01
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,20,0.7265625,2.0,0.22291367917790836
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,40,0.89453125,2.0,0.3795386503477726
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,60,1.23046875,2.0,0.5215978470811938
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,80,1.27734375,2.0,0.8280489774501147
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,100,1.578125,2.0,1.027557317811295
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,120,1.6875,2.0,1.1946123232657415
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,140,1.63671875,2.0,1.3615555803146473
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,160,1.7421875,2.0,1.5237465252180498
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,180,1.765625,2.0,1.5302651136819756
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,200,1.78125,2.0,1.5917634253626136
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,220,1.86328125,2.0,1.5969289310583832
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,240,1.80078125,2.0,1.6468362772401723
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,260,1.83984375,2.0,1.7147250833508325
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,280,1.9609375,2.0,1.8095481915032459
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,300,1.8828125,2.0,1.8370102435748312
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,320,1.9609375,2.0,1.8911867392961361
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,340,1.859375,2.0,1.927355399721435
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,360,1.921875,2.0,1.8872038044030868
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,380,1.921875,2.0,1.886396469465312
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,5,400,1.921875,2.0,1.9024542390643506
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,1,0.66796875,2.0,0.04
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,20,0.76171875,2.0,0.2752686335131704
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,40,0.90234375,2.0,0.5797486001117974
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,60,1.109375,2.0,0.6964756096682923
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,80,1.34375,2.0,0.8173754332474831
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,100,1.6328125,2.0,1.0407658466582244
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,120,1.78125,2.0,1.2133874389571104
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,140,1.73046875,2.0,1.3947830129960124
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,160,1.84375,2.0,1.5184700388717234
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,180,1.80078125,2.0,1.571733580495499
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,200,1.82421875,2.0,1.644302109885985
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,220,1.80078125,2.0,1.70053695165862
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,240,1.921875,2.0,1.7561731836279595
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,260,1.921875,2.0,1.7679126383663126
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,280,1.8828125,2.0,1.7676820973419785
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,300,1.91796875,2.0,1.7885639789786945
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,320,1.87890625,2.0,1.8588436268499986
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,340,1.8984375,2.0,1.882233080021022
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,360,1.90234375,2.0,1.9032829223981775
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,380,1.95703125,2.0,1.915412624219422
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,6,400,1.86328125,2.0,1.9235105098502974
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,1,0.546875,2.0,0.04
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,20,0.703125,2.0,0.18178441294853825
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,40,0.7734375,2.0,0.32559297897208694
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,60,1.05859375,2.0,0.6044117165931538
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,80,1.234375,2.0,0.7989354619675424
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,100,1.31640625,2.0,1.0550903464216101
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,120,1.671875,2.0,1.1721775580192881
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,140,1.69921875,2.0,1.22150030271743
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,160,1.67578125,2.0,1.443618662385861
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,180,1.796875,2.0,1.4723059177457534
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,200,1.8046875,2.0,1.6094073328685345
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,220,1.859375,2.0,1.7392372217139496
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,240,1.80078125,2.0,1.7788434864792262
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,260,1.90234375,2.0,1.7896661090419705
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,280,1.90234375,2.0,1.7910933934939637
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,300,1.90234375,2.0,1.8365222841442648
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,320,1.921875,2.0,1.890860973690397
delayed_lever,abs_lam0.90_beta0.25,acct,0.9,0.25,7,340,1.9375,2.0,1.9054347776749523
